zipball_url,target_commitish,created_at,name,tarball_url,assets_url,published_at,draft,prerelease,tag_name,id,url,upload_url,html_url,
https://api.github.com/repos/ipython/ipython/zipball/6.0.0,master,2017-04-19T21:27:27Z,None,https://api.github.com/repos/ipython/ipython/tarball/6.0.0,https://api.github.com/repos/ipython/ipython/releases/6128334/assets,2017-04-19T21:32:33Z,False,False,6.0.0,6128334,https://api.github.com/repos/ipython/ipython/releases/6128334,https://uploads.github.com/repos/ipython/ipython/releases/6128334/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/6.0.0,
https://api.github.com/repos/ipython/ipython/zipball/6.0.0rc1,master,2017-04-10T21:52:39Z,None,https://api.github.com/repos/ipython/ipython/tarball/6.0.0rc1,https://api.github.com/repos/ipython/ipython/releases/6038524/assets,2017-04-10T21:56:38Z,False,False,6.0.0rc1,6038524,https://api.github.com/repos/ipython/ipython/releases/6038524,https://uploads.github.com/repos/ipython/ipython/releases/6038524/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/6.0.0rc1,
https://api.github.com/repos/ipython/ipython/zipball/rel-3.0.0,master,2015-02-28T00:31:49Z,IPython 3.0,https://api.github.com/repos/ipython/ipython/tarball/rel-3.0.0,https://api.github.com/repos/ipython/ipython/releases/997359/assets,2015-02-28T00:34:45Z,False,False,rel-3.0.0,997359,https://api.github.com/repos/ipython/ipython/releases/997359,https://uploads.github.com/repos/ipython/ipython/releases/997359/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/rel-3.0.0,
https://api.github.com/repos/ipython/ipython/zipball/rel-2.4.1,master,2015-02-09T22:58:44Z,2.4.1,https://api.github.com/repos/ipython/ipython/tarball/rel-2.4.1,https://api.github.com/repos/ipython/ipython/releases/992305/assets,2015-02-26T18:17:15Z,False,False,rel-2.4.1,992305,https://api.github.com/repos/ipython/ipython/releases/992305,https://uploads.github.com/repos/ipython/ipython/releases/992305/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/rel-2.4.1,
https://api.github.com/repos/ipython/ipython/zipball/rel-2.1.0,master,2014-05-21T19:28:11Z,IPython 2.1.0,https://api.github.com/repos/ipython/ipython/tarball/rel-2.1.0,https://api.github.com/repos/ipython/ipython/releases/333455/assets,2014-05-21T20:52:17Z,False,False,rel-2.1.0,333455,https://api.github.com/repos/ipython/ipython/releases/333455,https://uploads.github.com/repos/ipython/ipython/releases/333455/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/rel-2.1.0,
https://api.github.com/repos/ipython/ipython/zipball/rel-1.2.1,master,2014-02-24T22:07:43Z,IPython 1.2.1,https://api.github.com/repos/ipython/ipython/tarball/rel-1.2.1,https://api.github.com/repos/ipython/ipython/releases/198584/assets,2014-02-24T22:23:17Z,False,False,rel-1.2.1,198584,https://api.github.com/repos/ipython/ipython/releases/198584,https://uploads.github.com/repos/ipython/ipython/releases/198584/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/rel-1.2.1,
https://api.github.com/repos/ipython/ipython/zipball/rel-1.2.0,master,2014-02-10T21:52:22Z,IPython 1.2.0,https://api.github.com/repos/ipython/ipython/tarball/rel-1.2.0,https://api.github.com/repos/ipython/ipython/releases/180635/assets,2014-02-10T22:05:29Z,False,False,rel-1.2.0,180635,https://api.github.com/repos/ipython/ipython/releases/180635,https://uploads.github.com/repos/ipython/ipython/releases/180635/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/rel-1.2.0,
https://api.github.com/repos/ipython/ipython/zipball/rel-1.1.0,master,2013-09-09T22:39:46Z,IPython 1.1.0,https://api.github.com/repos/ipython/ipython/tarball/rel-1.1.0,https://api.github.com/repos/ipython/ipython/releases/41454/assets,2013-09-09T23:06:09Z,False,False,rel-1.1.0,41454,https://api.github.com/repos/ipython/ipython/releases/41454,https://uploads.github.com/repos/ipython/ipython/releases/41454/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/rel-1.1.0,
https://api.github.com/repos/ipython/ipython/zipball/rel-1.0.0,master,2013-08-09T01:01:50Z,IPython 1.0.0,https://api.github.com/repos/ipython/ipython/tarball/rel-1.0.0,https://api.github.com/repos/ipython/ipython/releases/23527/assets,2013-08-09T01:09:53Z,False,False,rel-1.0.0,23527,https://api.github.com/repos/ipython/ipython/releases/23527,https://uploads.github.com/repos/ipython/ipython/releases/23527/assets{?namelabel},https://github.com/ipython/ipython/releases/tag/rel-1.0.0,
