commit_url,name,commit_sha,tarball_url,zipball_url,
https://api.github.com/repos/golang/go/commits/a8ba40823c08508ca5f7562501a26bc2e85c88eb,weekly.2009-11-17,a8ba40823c08508ca5f7562501a26bc2e85c88eb,https://api.github.com/repos/golang/go/tarball/weekly.2009-11-17,https://api.github.com/repos/golang/go/zipball/weekly.2009-11-17,
https://api.github.com/repos/golang/go/commits/f3a97293b17133cd5529b3510bc9301798bf2167,weekly.2009-11-12,f3a97293b17133cd5529b3510bc9301798bf2167,https://api.github.com/repos/golang/go/tarball/weekly.2009-11-12,https://api.github.com/repos/golang/go/zipball/weekly.2009-11-12,
https://api.github.com/repos/golang/go/commits/c57054f7b49539ca4ed6533267c1c20c39aaaaa5,weekly.2009-11-10.1,c57054f7b49539ca4ed6533267c1c20c39aaaaa5,https://api.github.com/repos/golang/go/tarball/weekly.2009-11-10.1,https://api.github.com/repos/golang/go/zipball/weekly.2009-11-10.1,
https://api.github.com/repos/golang/go/commits/78c47c36b2984058c1bec0bd72e0b127b24fcd44,weekly.2009-11-10,78c47c36b2984058c1bec0bd72e0b127b24fcd44,https://api.github.com/repos/golang/go/tarball/weekly.2009-11-10,https://api.github.com/repos/golang/go/zipball/weekly.2009-11-10,
https://api.github.com/repos/golang/go/commits/9ad14c94db182dd3326e4c80053e0311f47700ce,weekly.2009-11-06,9ad14c94db182dd3326e4c80053e0311f47700ce,https://api.github.com/repos/golang/go/tarball/weekly.2009-11-06,https://api.github.com/repos/golang/go/zipball/weekly.2009-11-06,
https://api.github.com/repos/golang/go/commits/3895b5051df256b442d0b0af50debfffd8d75164,weekly,3895b5051df256b442d0b0af50debfffd8d75164,https://api.github.com/repos/golang/go/tarball/weekly,https://api.github.com/repos/golang/go/zipball/weekly,
https://api.github.com/repos/golang/go/commits/394b383a1ee0ac3fec5e453a7dbe590d3ce6d6b0,release.r60.3,394b383a1ee0ac3fec5e453a7dbe590d3ce6d6b0,https://api.github.com/repos/golang/go/tarball/release.r60.3,https://api.github.com/repos/golang/go/zipball/release.r60.3,
https://api.github.com/repos/golang/go/commits/6c4e7f4b681c12d7dbb2a229fb32636303dad781,release.r60.2,6c4e7f4b681c12d7dbb2a229fb32636303dad781,https://api.github.com/repos/golang/go/tarball/release.r60.2,https://api.github.com/repos/golang/go/zipball/release.r60.2,
https://api.github.com/repos/golang/go/commits/4af7136fcf874e212d66c72178a68db969918b25,release.r60.1,4af7136fcf874e212d66c72178a68db969918b25,https://api.github.com/repos/golang/go/tarball/release.r60.1,https://api.github.com/repos/golang/go/zipball/release.r60.1,
https://api.github.com/repos/golang/go/commits/5464bfebe723752dfc09a6dd6b361b8e79db5995,release.r60,5464bfebe723752dfc09a6dd6b361b8e79db5995,https://api.github.com/repos/golang/go/tarball/release.r60,https://api.github.com/repos/golang/go/zipball/release.r60,
https://api.github.com/repos/golang/go/commits/5d9765785dff74784bbdad43f7847b6825509032,release.r59,5d9765785dff74784bbdad43f7847b6825509032,https://api.github.com/repos/golang/go/tarball/release.r59,https://api.github.com/repos/golang/go/zipball/release.r59,
https://api.github.com/repos/golang/go/commits/0584eb2e7779d5bf699702d06acb686cd08bddd2,release.r58.2,0584eb2e7779d5bf699702d06acb686cd08bddd2,https://api.github.com/repos/golang/go/tarball/release.r58.2,https://api.github.com/repos/golang/go/zipball/release.r58.2,
https://api.github.com/repos/golang/go/commits/adfa87c5d754252f2bf428b38560de3d630dbe9d,release.r58.1,adfa87c5d754252f2bf428b38560de3d630dbe9d,https://api.github.com/repos/golang/go/tarball/release.r58.1,https://api.github.com/repos/golang/go/zipball/release.r58.1,
https://api.github.com/repos/golang/go/commits/fb10bce0c27cf06dc449d8e58ad6ec5dc276b929,release.r58,fb10bce0c27cf06dc449d8e58ad6ec5dc276b929,https://api.github.com/repos/golang/go/tarball/release.r58,https://api.github.com/repos/golang/go/zipball/release.r58,
https://api.github.com/repos/golang/go/commits/7998d012b9823d6938dbaac929a839776b093fe4,release.r57.2,7998d012b9823d6938dbaac929a839776b093fe4,https://api.github.com/repos/golang/go/tarball/release.r57.2,https://api.github.com/repos/golang/go/zipball/release.r57.2,
https://api.github.com/repos/golang/go/commits/16b4a007de329b96411be1597ea70f805b6adbe7,release.r57.1,16b4a007de329b96411be1597ea70f805b6adbe7,https://api.github.com/repos/golang/go/tarball/release.r57.1,https://api.github.com/repos/golang/go/zipball/release.r57.1,
https://api.github.com/repos/golang/go/commits/ca2cb382ba89d1a1534f71ec2218a23659e3d491,release.r57,ca2cb382ba89d1a1534f71ec2218a23659e3d491,https://api.github.com/repos/golang/go/tarball/release.r57,https://api.github.com/repos/golang/go/zipball/release.r57,
https://api.github.com/repos/golang/go/commits/251cdc917de92a6e710fb1bc8d3230c241d00577,release.r56,251cdc917de92a6e710fb1bc8d3230c241d00577,https://api.github.com/repos/golang/go/tarball/release.r56,https://api.github.com/repos/golang/go/zipball/release.r56,
https://api.github.com/repos/golang/go/commits/a4c18f063b6659079ca2848ca217a0587dabc001,go1.8.1,a4c18f063b6659079ca2848ca217a0587dabc001,https://api.github.com/repos/golang/go/tarball/go1.8.1,https://api.github.com/repos/golang/go/zipball/go1.8.1,
https://api.github.com/repos/golang/go/commits/cd6b6202dd1559b3ac63179b45f1833fcfbe7eca,go1.8,cd6b6202dd1559b3ac63179b45f1833fcfbe7eca,https://api.github.com/repos/golang/go/tarball/go1.8,https://api.github.com/repos/golang/go/zipball/go1.8,
https://api.github.com/repos/golang/go/commits/2a5f65a98ca483aad2dd74dc2636a7baecc59cf2,go1.8rc3,2a5f65a98ca483aad2dd74dc2636a7baecc59cf2,https://api.github.com/repos/golang/go/tarball/go1.8rc3,https://api.github.com/repos/golang/go/zipball/go1.8rc3,
https://api.github.com/repos/golang/go/commits/59f181b6fda68ece22882945853ca2df9dbf1c88,go1.8rc2,59f181b6fda68ece22882945853ca2df9dbf1c88,https://api.github.com/repos/golang/go/tarball/go1.8rc2,https://api.github.com/repos/golang/go/zipball/go1.8rc2,
