created_at,number,review_comments_url,title,locked,merge_commit_sha,review_comment_url,statuses_url,html_url,comments_url,closed_at,state,patch_url,user_login,merged_at,url,commits_url,issue_url,user_htmlURL,diff_url,
2016-04-05T13:04:59Z,15130,https://api.github.com/repos/golang/go/pulls/15130/comments,Increase _MaxGomaxprocs to support big machines,True,3f737091cfe54becbb260792ea974ad08ad92ffb,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/17857791d91cf31944d266cb1dfd9322cea8933f,https://github.com/golang/go/pull/15130,https://api.github.com/repos/golang/go/issues/15130/comments,2016-04-05T13:05:00Z,closed,https://github.com/golang/go/pull/15130.patch,leitao,None,https://api.github.com/repos/golang/go/pulls/15130,https://api.github.com/repos/golang/go/pulls/15130/commits,https://api.github.com/repos/golang/go/issues/15130,https://github.com/leitao,https://github.com/golang/go/pull/15130.diff,
2016-03-29T07:10:57Z,15008,https://api.github.com/repos/golang/go/pulls/15008/comments,Dev.garbage,True,5a139bffa4172f212829d48d160511ad8c7835ff,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/22972d2207424edc481b7c127788f573a726dfe7,https://github.com/golang/go/pull/15008,https://api.github.com/repos/golang/go/issues/15008/comments,2016-03-29T07:10:58Z,closed,https://github.com/golang/go/pull/15008.patch,duhaibo0404,None,https://api.github.com/repos/golang/go/pulls/15008,https://api.github.com/repos/golang/go/pulls/15008/commits,https://api.github.com/repos/golang/go/issues/15008,https://github.com/duhaibo0404,https://github.com/golang/go/pull/15008.diff,
2016-02-19T15:26:28Z,14411,https://api.github.com/repos/golang/go/pulls/14411/comments,Add a method to get resident used by process,True,4fb574c14beaa4252849523d86b3f331799cb98f,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/f8fb75a1f7a0b5c1805108b2736ece8400f72fe8,https://github.com/golang/go/pull/14411,https://api.github.com/repos/golang/go/issues/14411/comments,2016-02-19T15:26:28Z,closed,https://github.com/golang/go/pull/14411.patch,InsZVA,None,https://api.github.com/repos/golang/go/pulls/14411,https://api.github.com/repos/golang/go/pulls/14411/commits,https://api.github.com/repos/golang/go/issues/14411,https://github.com/InsZVA,https://github.com/golang/go/pull/14411.diff,
2016-02-10T00:35:29Z,14281,https://api.github.com/repos/golang/go/pulls/14281/comments,my goDev.garbage,True,8ee3be4b8de60b27a40764cc43348f17aba513c8,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/29257f5effa30a8a0cc2d79df8ff25593a861b2b,https://github.com/golang/go/pull/14281,https://api.github.com/repos/golang/go/issues/14281/comments,2016-02-10T00:35:30Z,closed,https://github.com/golang/go/pull/14281.patch,Jancehk,None,https://api.github.com/repos/golang/go/pulls/14281,https://api.github.com/repos/golang/go/pulls/14281/commits,https://api.github.com/repos/golang/go/issues/14281,https://github.com/Jancehk,https://github.com/golang/go/pull/14281.diff,
2016-01-10T21:21:17Z,13899,https://api.github.com/repos/golang/go/pulls/13899/comments,fix undefined: base64.RawURLEncoding,True,78099d758034cdda9bc595476696dcce54e01271,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/92c548e258821193ac3bd19e065fdae3ee09a3c3,https://github.com/golang/go/pull/13899,https://api.github.com/repos/golang/go/issues/13899/comments,2016-01-10T21:21:18Z,closed,https://github.com/golang/go/pull/13899.patch,vyachin,None,https://api.github.com/repos/golang/go/pulls/13899,https://api.github.com/repos/golang/go/pulls/13899/commits,https://api.github.com/repos/golang/go/issues/13899,https://github.com/vyachin,https://github.com/golang/go/pull/13899.diff,
2016-01-08T01:48:07Z,13865,https://api.github.com/repos/golang/go/pulls/13865/comments,Add a note about exporting the struct for Unmarshal.,True,0082d475e9f04ce863ef589a50b55cad5dd62ae9,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/43a96aff204826543550bd405b928d1c3c59d1ea,https://github.com/golang/go/pull/13865,https://api.github.com/repos/golang/go/issues/13865/comments,2016-01-08T01:48:09Z,closed,https://github.com/golang/go/pull/13865.patch,csawyerYumaed,None,https://api.github.com/repos/golang/go/pulls/13865,https://api.github.com/repos/golang/go/pulls/13865/commits,https://api.github.com/repos/golang/go/issues/13865,https://github.com/csawyerYumaed,https://github.com/golang/go/pull/13865.diff,
2016-01-05T15:32:11Z,13824,https://api.github.com/repos/golang/go/pulls/13824/comments,Update HMAC FIPS link to current version,True,138519f056bee6b487a3cef08b83c592bd3a4534,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/cf27ac4f4168336e86dacdc1b112495fee696349,https://github.com/golang/go/pull/13824,https://api.github.com/repos/golang/go/issues/13824/comments,2016-01-05T15:32:12Z,closed,https://github.com/golang/go/pull/13824.patch,kkirsche,None,https://api.github.com/repos/golang/go/pulls/13824,https://api.github.com/repos/golang/go/pulls/13824/commits,https://api.github.com/repos/golang/go/issues/13824,https://github.com/kkirsche,https://github.com/golang/go/pull/13824.diff,
2015-12-31T07:00:35Z,13787,https://api.github.com/repos/golang/go/pulls/13787/comments,activate the builtin fake clock,True,1cdc13e2efd54493cc2f26578fa030c1333c8f5b,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/1b73d8a42334b42452d5c8fa9612393f1f8cba4b,https://github.com/golang/go/pull/13787,https://api.github.com/repos/golang/go/issues/13787/comments,2015-12-31T07:00:36Z,closed,https://github.com/golang/go/pull/13787.patch,markfink,None,https://api.github.com/repos/golang/go/pulls/13787,https://api.github.com/repos/golang/go/pulls/13787/commits,https://api.github.com/repos/golang/go/issues/13787,https://github.com/markfink,https://github.com/golang/go/pull/13787.diff,
2015-12-29T18:35:43Z,13773,https://api.github.com/repos/golang/go/pulls/13773/comments,Dev.ssa,True,None,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/7d9f1067d1c8a2d0252fa2a115f1d016f94f7087,https://github.com/golang/go/pull/13773,https://api.github.com/repos/golang/go/issues/13773/comments,2015-12-29T18:35:45Z,closed,https://github.com/golang/go/pull/13773.patch,emreturgut,None,https://api.github.com/repos/golang/go/pulls/13773,https://api.github.com/repos/golang/go/pulls/13773/commits,https://api.github.com/repos/golang/go/issues/13773,https://github.com/emreturgut,https://github.com/golang/go/pull/13773.diff,
2015-12-19T03:44:10Z,13689,https://api.github.com/repos/golang/go/pulls/13689/comments,Fix typo in README.md,True,671a5de0c2bdfe7e44c59cd5f3740ac84fd9222d,https://api.github.com/repos/golang/go/pulls/comments{/number},https://api.github.com/repos/golang/go/statuses/159ba4ede70deee2be89c74bdc3413fd72405fbf,https://github.com/golang/go/pull/13689,https://api.github.com/repos/golang/go/issues/13689/comments,2015-12-19T03:44:11Z,closed,https://github.com/golang/go/pull/13689.patch,sgerhardt,None,https://api.github.com/repos/golang/go/pulls/13689,https://api.github.com/repos/golang/go/pulls/13689/commits,https://api.github.com/repos/golang/go/issues/13689,https://github.com/sgerhardt,https://github.com/golang/go/pull/13689.diff,
