url,assets_url,html_url,created_at,zipball_url,upload_url,name,tarball_url,tag_name,target_commitish,prerelease,id,draft,published_at,
https://api.github.com/repos/atom/atom/releases/6200613,https://api.github.com/repos/atom/atom/releases/6200613/assets,https://github.com/atom/atom/releases/tag/v1.17.0-beta4,2017-04-26T18:30:17Z,https://api.github.com/repos/atom/atom/zipball/v1.17.0-beta4,https://uploads.github.com/repos/atom/atom/releases/6200613/assets{?namelabel},1.17.0-beta4,https://api.github.com/repos/atom/atom/tarball/v1.17.0-beta4,v1.17.0-beta4,ccca4e24975aef6df36c21570e0819ea0909cc90,True,6200613,False,2017-04-26T20:51:47Z,
https://api.github.com/repos/atom/atom/releases/6113625,https://api.github.com/repos/atom/atom/releases/6113625/assets,https://github.com/atom/atom/releases/tag/v1.17.0-beta3,2017-04-18T16:52:31Z,https://api.github.com/repos/atom/atom/zipball/v1.17.0-beta3,https://uploads.github.com/repos/atom/atom/releases/6113625/assets{?namelabel},1.17.0-beta3,https://api.github.com/repos/atom/atom/tarball/v1.17.0-beta3,v1.17.0-beta3,4aaff4ca03ecf694fec636a3309665341dc76ee0,True,6113625,False,2017-04-18T20:20:32Z,
https://api.github.com/repos/atom/atom/releases/6084161,https://api.github.com/repos/atom/atom/releases/6084161/assets,https://github.com/atom/atom/releases/tag/v1.17.0-beta2,2017-04-14T15:39:17Z,https://api.github.com/repos/atom/atom/zipball/v1.17.0-beta2,https://uploads.github.com/repos/atom/atom/releases/6084161/assets{?namelabel},1.17.0-beta2,https://api.github.com/repos/atom/atom/tarball/v1.17.0-beta2,v1.17.0-beta2,da0db84e50e62435362d1f2047dc022982337ec6,True,6084161,False,2017-04-14T16:27:12Z,
https://api.github.com/repos/atom/atom/releases/6075748,https://api.github.com/repos/atom/atom/releases/6075748/assets,https://github.com/atom/atom/releases/tag/v1.17.0-beta1,2017-04-13T16:18:35Z,https://api.github.com/repos/atom/atom/zipball/v1.17.0-beta1,https://uploads.github.com/repos/atom/atom/releases/6075748/assets{?namelabel},1.17.0-beta1,https://api.github.com/repos/atom/atom/tarball/v1.17.0-beta1,v1.17.0-beta1,f76846366298f31a6c1f6587ea0d6e78c823f036,True,6075748,False,2017-04-13T17:39:07Z,
https://api.github.com/repos/atom/atom/releases/6065392,https://api.github.com/repos/atom/atom/releases/6065392/assets,https://github.com/atom/atom/releases/tag/v1.16.0,2017-04-11T18:06:14Z,https://api.github.com/repos/atom/atom/zipball/v1.16.0,https://uploads.github.com/repos/atom/atom/releases/6065392/assets{?namelabel},1.16.0,https://api.github.com/repos/atom/atom/tarball/v1.16.0,v1.16.0,b87f652841ec54aa1840e9a18b0a4001fdc018fc,False,6065392,False,2017-04-12T21:05:52Z,
https://api.github.com/repos/atom/atom/releases/6064937,https://api.github.com/repos/atom/atom/releases/6064937/assets,https://github.com/atom/atom/releases/tag/v1.17.0-beta0,2017-04-12T18:00:29Z,https://api.github.com/repos/atom/atom/zipball/v1.17.0-beta0,https://uploads.github.com/repos/atom/atom/releases/6064937/assets{?namelabel},1.17.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.17.0-beta0,v1.17.0-beta0,50f7d88107323ae7a29ce35d37602dd7dc5f4754,True,6064937,False,2017-04-12T21:06:04Z,
https://api.github.com/repos/atom/atom/releases/5683958,https://api.github.com/repos/atom/atom/releases/5683958/assets,https://github.com/atom/atom/releases/tag/v1.16.0-beta0,2017-03-08T23:50:26Z,https://api.github.com/repos/atom/atom/zipball/v1.16.0-beta0,https://uploads.github.com/repos/atom/atom/releases/5683958/assets{?namelabel},1.16.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.16.0-beta0,v1.16.0-beta0,aaa9f1736077c8df1ee173d8f6009bb1f40ddb07,True,5683958,False,2017-03-09T17:58:53Z,
https://api.github.com/repos/atom/atom/releases/5683943,https://api.github.com/repos/atom/atom/releases/5683943/assets,https://github.com/atom/atom/releases/tag/v1.15.0,2017-03-08T20:18:47Z,https://api.github.com/repos/atom/atom/zipball/v1.15.0,https://uploads.github.com/repos/atom/atom/releases/5683943/assets{?namelabel},1.15.0,https://api.github.com/repos/atom/atom/tarball/v1.15.0,v1.15.0,3e457f3375b519fc0a78f593c3b96eb0e337b227,False,5683943,False,2017-03-09T17:58:42Z,
https://api.github.com/repos/atom/atom/releases/5591185,https://api.github.com/repos/atom/atom/releases/5591185/assets,https://github.com/atom/atom/releases/tag/v1.15.0-beta4,2017-02-27T17:32:37Z,https://api.github.com/repos/atom/atom/zipball/v1.15.0-beta4,https://uploads.github.com/repos/atom/atom/releases/5591185/assets{?namelabel},1.15.0-beta4,https://api.github.com/repos/atom/atom/tarball/v1.15.0-beta4,v1.15.0-beta4,34e098c6ebb6f2eec40fe55c4940c213347dc56c,True,5591185,False,2017-02-28T08:47:58Z,
https://api.github.com/repos/atom/atom/releases/5591129,https://api.github.com/repos/atom/atom/releases/5591129/assets,https://github.com/atom/atom/releases/tag/v1.14.4,2017-02-27T17:32:59Z,https://api.github.com/repos/atom/atom/zipball/v1.14.4,https://uploads.github.com/repos/atom/atom/releases/5591129/assets{?namelabel},1.14.4,https://api.github.com/repos/atom/atom/tarball/v1.14.4,v1.14.4,4a165e239388058bf9c77cfb432dd734211a7997,False,5591129,False,2017-02-28T08:47:51Z,
https://api.github.com/repos/atom/atom/releases/5494105,https://api.github.com/repos/atom/atom/releases/5494105/assets,https://github.com/atom/atom/releases/tag/v1.15.0-beta3,2017-02-17T17:26:09Z,https://api.github.com/repos/atom/atom/zipball/v1.15.0-beta3,https://uploads.github.com/repos/atom/atom/releases/5494105/assets{?namelabel},1.15.0-beta3,https://api.github.com/repos/atom/atom/tarball/v1.15.0-beta3,v1.15.0-beta3,570aa596cf4188511ca578d45a40574e4be27b52,True,5494105,False,2017-02-17T19:20:06Z,
https://api.github.com/repos/atom/atom/releases/5493123,https://api.github.com/repos/atom/atom/releases/5493123/assets,https://github.com/atom/atom/releases/tag/v1.14.3,2017-02-17T16:53:06Z,https://api.github.com/repos/atom/atom/zipball/v1.14.3,https://uploads.github.com/repos/atom/atom/releases/5493123/assets{?namelabel},1.14.3,https://api.github.com/repos/atom/atom/tarball/v1.14.3,v1.14.3,0fe0205d503db815b5b1251d3174c63545f20207,False,5493123,False,2017-02-17T19:20:10Z,
https://api.github.com/repos/atom/atom/releases/5458152,https://api.github.com/repos/atom/atom/releases/5458152/assets,https://github.com/atom/atom/releases/tag/v1.15.0-beta2,2017-02-14T18:25:01Z,https://api.github.com/repos/atom/atom/zipball/v1.15.0-beta2,https://uploads.github.com/repos/atom/atom/releases/5458152/assets{?namelabel},1.15.0-beta2,https://api.github.com/repos/atom/atom/tarball/v1.15.0-beta2,v1.15.0-beta2,82f27b45500077b826fd59c4ec7c47c8a457f319,True,5458152,False,2017-02-14T22:15:40Z,
https://api.github.com/repos/atom/atom/releases/5458096,https://api.github.com/repos/atom/atom/releases/5458096/assets,https://github.com/atom/atom/releases/tag/v1.14.2,2017-02-14T18:24:48Z,https://api.github.com/repos/atom/atom/zipball/v1.14.2,https://uploads.github.com/repos/atom/atom/releases/5458096/assets{?namelabel},1.14.2,https://api.github.com/repos/atom/atom/tarball/v1.14.2,v1.14.2,dc92a4ed9c1c5645ffbe400e5e97ec2ec315258b,False,5458096,False,2017-02-14T22:15:54Z,
https://api.github.com/repos/atom/atom/releases/5414913,https://api.github.com/repos/atom/atom/releases/5414913/assets,https://github.com/atom/atom/releases/tag/v1.15.0-beta1,2017-02-09T21:16:55Z,https://api.github.com/repos/atom/atom/zipball/v1.15.0-beta1,https://uploads.github.com/repos/atom/atom/releases/5414913/assets{?namelabel},1.15.0-beta1,https://api.github.com/repos/atom/atom/tarball/v1.15.0-beta1,v1.15.0-beta1,6fd4e729ee82653305319aa4f6a1e1d63e29be1a,True,5414913,False,2017-02-10T00:19:06Z,
https://api.github.com/repos/atom/atom/releases/5413935,https://api.github.com/repos/atom/atom/releases/5413935/assets,https://github.com/atom/atom/releases/tag/v1.14.1,2017-02-09T21:15:28Z,https://api.github.com/repos/atom/atom/zipball/v1.14.1,https://uploads.github.com/repos/atom/atom/releases/5413935/assets{?namelabel},1.14.1,https://api.github.com/repos/atom/atom/tarball/v1.14.1,v1.14.1,a49cd5975b887b4bd51677aac067ec72e8ecb221,False,5413935,False,2017-02-09T22:10:51Z,
https://api.github.com/repos/atom/atom/releases/5400684,https://api.github.com/repos/atom/atom/releases/5400684/assets,https://github.com/atom/atom/releases/tag/v1.15.0-beta0,2017-02-08T19:53:04Z,https://api.github.com/repos/atom/atom/zipball/v1.15.0-beta0,https://uploads.github.com/repos/atom/atom/releases/5400684/assets{?namelabel},1.15.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.15.0-beta0,v1.15.0-beta0,516a9eda81181f278be1b9e71cd4f7c598bf04b9,True,5400684,False,2017-02-08T21:35:22Z,
https://api.github.com/repos/atom/atom/releases/5400221,https://api.github.com/repos/atom/atom/releases/5400221/assets,https://github.com/atom/atom/releases/tag/v1.14.0,2017-02-07T23:48:24Z,https://api.github.com/repos/atom/atom/zipball/v1.14.0,https://uploads.github.com/repos/atom/atom/releases/5400221/assets{?namelabel},1.14.0,https://api.github.com/repos/atom/atom/tarball/v1.14.0,v1.14.0,e1fe9eae19fb893b531556de47c8b3d88cec1dc6,False,5400221,False,2017-02-08T21:35:54Z,
https://api.github.com/repos/atom/atom/releases/5342775,https://api.github.com/repos/atom/atom/releases/5342775/assets,https://github.com/atom/atom/releases/tag/v1.14.0-beta4,2017-02-02T14:01:45Z,https://api.github.com/repos/atom/atom/zipball/v1.14.0-beta4,https://uploads.github.com/repos/atom/atom/releases/5342775/assets{?namelabel},1.14.0-beta4,https://api.github.com/repos/atom/atom/tarball/v1.14.0-beta4,v1.14.0-beta4,ed7428047daa00722a5bcc52909e5458f7ced7d4,True,5342775,False,2017-02-02T17:37:12Z,
https://api.github.com/repos/atom/atom/releases/5260615,https://api.github.com/repos/atom/atom/releases/5260615/assets,https://github.com/atom/atom/releases/tag/v1.14.0-beta3,2017-01-25T09:04:11Z,https://api.github.com/repos/atom/atom/zipball/v1.14.0-beta3,https://uploads.github.com/repos/atom/atom/releases/5260615/assets{?namelabel},1.14.0-beta3,https://api.github.com/repos/atom/atom/tarball/v1.14.0-beta3,v1.14.0-beta3,a744833e8961a2939bbd3c7a03c510e2a40d78b3,True,5260615,False,2017-01-25T19:16:08Z,
https://api.github.com/repos/atom/atom/releases/5260153,https://api.github.com/repos/atom/atom/releases/5260153/assets,https://github.com/atom/atom/releases/tag/v1.13.1,2017-01-24T12:51:29Z,https://api.github.com/repos/atom/atom/zipball/v1.13.1,https://uploads.github.com/repos/atom/atom/releases/5260153/assets{?namelabel},1.13.1,https://api.github.com/repos/atom/atom/tarball/v1.13.1,v1.13.1,3124f4861509cded2c446f5b07f2d423468c8fcf,False,5260153,False,2017-01-25T19:15:57Z,
https://api.github.com/repos/atom/atom/releases/5195913,https://api.github.com/repos/atom/atom/releases/5195913/assets,https://github.com/atom/atom/releases/tag/v1.14.0-beta2,2017-01-18T06:33:39Z,https://api.github.com/repos/atom/atom/zipball/v1.14.0-beta2,https://uploads.github.com/repos/atom/atom/releases/5195913/assets{?namelabel},1.14.0-beta2,https://api.github.com/repos/atom/atom/tarball/v1.14.0-beta2,v1.14.0-beta2,fa70b3b118c1ec2a08c1d2f8101ad1aab470b895,True,5195913,False,2017-01-18T17:08:18Z,
https://api.github.com/repos/atom/atom/releases/5158148,https://api.github.com/repos/atom/atom/releases/5158148/assets,https://github.com/atom/atom/releases/tag/v1.14.0-beta1,2017-01-14T00:41:58Z,https://api.github.com/repos/atom/atom/zipball/v1.14.0-beta1,https://uploads.github.com/repos/atom/atom/releases/5158148/assets{?namelabel},1.14.0-beta1,https://api.github.com/repos/atom/atom/tarball/v1.14.0-beta1,v1.14.0-beta1,845b9fda05ade07cc70d69684ba9b4efab20457f,True,5158148,False,2017-01-14T01:20:09Z,
https://api.github.com/repos/atom/atom/releases/5119832,https://api.github.com/repos/atom/atom/releases/5119832/assets,https://github.com/atom/atom/releases/tag/v1.14.0-beta0,2017-01-10T18:13:19Z,https://api.github.com/repos/atom/atom/zipball/v1.14.0-beta0,https://uploads.github.com/repos/atom/atom/releases/5119832/assets{?namelabel},1.14.0-beta0,https://api.github.com/repos/atom/atom/tarball/v1.14.0-beta0,v1.14.0-beta0,2bb4613470698601b26de6afc9643c98a81f0183,True,5119832,False,2017-01-10T19:48:43Z,
https://api.github.com/repos/atom/atom/releases/5119819,https://api.github.com/repos/atom/atom/releases/5119819/assets,https://github.com/atom/atom/releases/tag/v1.13.0,2017-01-10T18:13:18Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0,https://uploads.github.com/repos/atom/atom/releases/5119819/assets{?namelabel},1.13.0,https://api.github.com/repos/atom/atom/tarball/v1.13.0,v1.13.0,a357b4d0628bbdac906a32e8cd0a7e3c87fb7aac,False,5119819,False,2017-01-10T19:57:20Z,
https://api.github.com/repos/atom/atom/releases/5072619,https://api.github.com/repos/atom/atom/releases/5072619/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta10,2017-01-04T23:21:31Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta10,https://uploads.github.com/repos/atom/atom/releases/5072619/assets{?namelabel},1.13.0-beta10,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta10,v1.13.0-beta10,0392222a51a9cac1d9158c62794f718e096eebcb,True,5072619,False,2017-01-05T01:40:44Z,
https://api.github.com/repos/atom/atom/releases/5072430,https://api.github.com/repos/atom/atom/releases/5072430/assets,https://github.com/atom/atom/releases/tag/v1.12.9,2017-01-04T23:19:46Z,https://api.github.com/repos/atom/atom/zipball/v1.12.9,https://uploads.github.com/repos/atom/atom/releases/5072430/assets{?namelabel},1.12.9,https://api.github.com/repos/atom/atom/tarball/v1.12.9,v1.12.9,a27d50a6fbdfe85aef77dc6bedd571855c3cf5b1,False,5072430,False,2017-01-05T01:40:32Z,
https://api.github.com/repos/atom/atom/releases/5060488,https://api.github.com/repos/atom/atom/releases/5060488/assets,https://github.com/atom/atom/releases/tag/v1.12.8,2017-01-03T20:05:15Z,https://api.github.com/repos/atom/atom/zipball/v1.12.8,https://uploads.github.com/repos/atom/atom/releases/5060488/assets{?namelabel},1.12.8,https://api.github.com/repos/atom/atom/tarball/v1.12.8,v1.12.8,cc4694922f3dbae113ba85035316922feadc3064,False,5060488,False,2017-01-03T22:10:21Z,
https://api.github.com/repos/atom/atom/releases/5060100,https://api.github.com/repos/atom/atom/releases/5060100/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta9,2017-01-03T19:41:46Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta9,https://uploads.github.com/repos/atom/atom/releases/5060100/assets{?namelabel},1.13.0-beta9,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta9,v1.13.0-beta9,c43f933b863d339256d503d7ab3f72fdf32ea519,True,5060100,False,2017-01-03T22:10:35Z,
https://api.github.com/repos/atom/atom/releases/4880719,https://api.github.com/repos/atom/atom/releases/4880719/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta8,2016-12-09T17:47:43Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta8,https://uploads.github.com/repos/atom/atom/releases/4880719/assets{?namelabel},1.13.0-beta8,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta8,v1.13.0-beta8,d1e8a3be24ec1b702303707801577525da845a3b,True,4880719,False,2016-12-09T18:45:10Z,
https://api.github.com/repos/atom/atom/releases/4879270,https://api.github.com/repos/atom/atom/releases/4879270/assets,https://github.com/atom/atom/releases/tag/v1.13.0-beta7,2016-12-08T20:42:41Z,https://api.github.com/repos/atom/atom/zipball/v1.13.0-beta7,https://uploads.github.com/repos/atom/atom/releases/4879270/assets{?namelabel},1.13.0-beta7,https://api.github.com/repos/atom/atom/tarball/v1.13.0-beta7,v1.13.0-beta7,f8f6f7eebbb788ce6d4bd63f3416f438e617459b,True,4879270,False,2016-12-09T16:19:27Z,
https://api.github.com/repos/atom/atom/releases/4871986,https://api.github.com/repos/atom/atom/releases/4871986/assets,https://github.com/atom/atom/releases/tag/v1.12.7,2016-12-08T20:26:09Z,https://api.github.com/repos/atom/atom/zipball/v1.12.7,https://uploads.github.com/repos/atom/atom/releases/4871986/assets{?namelabel},1.12.7,https://api.github.com/repos/atom/atom/tarball/v1.12.7,v1.12.7,4573089108d3ebf48515f0a1c049ce22600ee878,False,4871986,False,2016-12-09T16:13:31Z,
