merge_commit_sha,state,diff_url,locked,issue_url,statuses_url,title,review_comments_url,user_login,url,milestone_htmlURL,closed_at,html_url,created_at,merged_at,commits_url,number,user_htmlURL,patch_url,review_comment_url,comments_url,milestone_id,
fc9a06f978e69e357166f64720d8a8269cc12a03,closed,https://github.com/facebook/osquery/pull/3271.diff,False,https://api.github.com/repos/facebook/osquery/issues/3271,https://api.github.com/repos/facebook/osquery/statuses/85846288ba65efddba018ca7f8d384ac1ee706ae,Clear tables after call to amalgamate,https://api.github.com/repos/facebook/osquery/pulls/3271/comments,tpott,https://api.github.com/repos/facebook/osquery/pulls/3271,None,2017-05-11T06:31:45Z,https://github.com/facebook/osquery/pull/3271,2017-05-11T00:59:28Z,2017-05-11T06:31:45Z,https://api.github.com/repos/facebook/osquery/pulls/3271/commits,3271,https://github.com/tpott,https://github.com/facebook/osquery/pull/3271.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3271/comments,None,
c279342226e164963a930536c600d01c4809449b,closed,https://github.com/facebook/osquery/pull/3270.diff,False,https://api.github.com/repos/facebook/osquery/issues/3270,https://api.github.com/repos/facebook/osquery/statuses/4af8265013724b589e2df93a831f44f570329a09,Allow querying Windows Registry by 'path' column,https://api.github.com/repos/facebook/osquery/pulls/3270/comments,ryanheffernan,https://api.github.com/repos/facebook/osquery/pulls/3270,None,2017-05-11T17:30:00Z,https://github.com/facebook/osquery/pull/3270,2017-05-10T22:04:25Z,2017-05-11T17:30:00Z,https://api.github.com/repos/facebook/osquery/pulls/3270/commits,3270,https://github.com/ryanheffernan,https://github.com/facebook/osquery/pull/3270.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3270/comments,None,
d3698fb8d35e40426990c3adc88a3a2d73555eef,open,https://github.com/facebook/osquery/pull/3269.diff,False,https://api.github.com/repos/facebook/osquery/issues/3269,https://api.github.com/repos/facebook/osquery/statuses/18f044f10587adb656579e3e6200be31973ab200,[Fix #3268] extensions autoload now correctly spawns extension processes,https://api.github.com/repos/facebook/osquery/pulls/3269/comments,poppyseedplehzr,https://api.github.com/repos/facebook/osquery/pulls/3269,None,None,https://github.com/facebook/osquery/pull/3269,2017-05-10T06:51:36Z,None,https://api.github.com/repos/facebook/osquery/pulls/3269/commits,3269,https://github.com/poppyseedplehzr,https://github.com/facebook/osquery/pull/3269.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3269/comments,None,
e8c39c55721cbeb9e32a3aebe8a13e8fdd26d1e1,closed,https://github.com/facebook/osquery/pull/3267.diff,False,https://api.github.com/repos/facebook/osquery/issues/3267,https://api.github.com/repos/facebook/osquery/statuses/91a36d766e96b14d558fdfdff7c9e54fd3acb81d,hashing: Add sha1 sha256 md5 functions,https://api.github.com/repos/facebook/osquery/pulls/3267/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3267,None,2017-05-10T06:55:49Z,https://github.com/facebook/osquery/pull/3267,2017-05-10T02:42:27Z,2017-05-10T06:55:49Z,https://api.github.com/repos/facebook/osquery/pulls/3267/commits,3267,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3267.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3267/comments,None,
b9f1b5714fc0e2fb582b4cfc9577a991d7a46eb6,open,https://github.com/facebook/osquery/pull/3266.diff,False,https://api.github.com/repos/facebook/osquery/issues/3266,https://api.github.com/repos/facebook/osquery/statuses/3d58a16060d0cd6baeb50db56ffef5278ed832d1,[Fix #3263] Fixing permissive ref issue for windows startup_items table,https://api.github.com/repos/facebook/osquery/pulls/3266/comments,poppyseedplehzr,https://api.github.com/repos/facebook/osquery/pulls/3266,None,None,https://github.com/facebook/osquery/pull/3266,2017-05-10T02:12:11Z,None,https://api.github.com/repos/facebook/osquery/pulls/3266/commits,3266,https://github.com/poppyseedplehzr,https://github.com/facebook/osquery/pull/3266.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3266/comments,None,
0ed85d01fe9fa4d2262301249b8564b65ed04772,open,https://github.com/facebook/osquery/pull/3265.diff,False,https://api.github.com/repos/facebook/osquery/issues/3265,https://api.github.com/repos/facebook/osquery/statuses/92df0383a62b86e94e2b30472ab591d6390e352d,[Distributed] Moving to RapidJSON,https://api.github.com/repos/facebook/osquery/pulls/3265/comments,jedi22,https://api.github.com/repos/facebook/osquery/pulls/3265,None,None,https://github.com/facebook/osquery/pull/3265,2017-05-09T23:56:31Z,None,https://api.github.com/repos/facebook/osquery/pulls/3265/commits,3265,https://github.com/jedi22,https://github.com/facebook/osquery/pull/3265.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3265/comments,None,
8fa436136d3108635eca57ca9bec045421547299,closed,https://github.com/facebook/osquery/pull/3261.diff,False,https://api.github.com/repos/facebook/osquery/issues/3261,https://api.github.com/repos/facebook/osquery/statuses/9eae1437336ffe2c3237ac711fe9fb1b6c0734dd,Adding OSX/Proton to osx-attacks.conf,https://api.github.com/repos/facebook/osquery/pulls/3261/comments,Centurion89,https://api.github.com/repos/facebook/osquery/pulls/3261,None,2017-05-09T18:45:31Z,https://github.com/facebook/osquery/pull/3261,2017-05-08T23:54:19Z,2017-05-09T18:45:31Z,https://api.github.com/repos/facebook/osquery/pulls/3261/commits,3261,https://github.com/Centurion89,https://github.com/facebook/osquery/pull/3261.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3261/comments,None,
920a4b51944573f97a8ba3a1718629e9fd71a3b4,closed,https://github.com/facebook/osquery/pull/3260.diff,False,https://api.github.com/repos/facebook/osquery/issues/3260,https://api.github.com/repos/facebook/osquery/statuses/55f36ba15de94e89760c9370d3a8d720a7905773,[Fix 2956] augeas table returns no data.,https://api.github.com/repos/facebook/osquery/pulls/3260/comments,spasam,https://api.github.com/repos/facebook/osquery/pulls/3260,None,2017-05-11T07:00:35Z,https://github.com/facebook/osquery/pull/3260,2017-05-08T19:00:44Z,2017-05-11T07:00:35Z,https://api.github.com/repos/facebook/osquery/pulls/3260/commits,3260,https://github.com/spasam,https://github.com/facebook/osquery/pull/3260.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3260/comments,None,
1413008642f0479daf492812c3ed1ecd96cb4d02,closed,https://github.com/facebook/osquery/pull/3259.diff,False,https://api.github.com/repos/facebook/osquery/issues/3259,https://api.github.com/repos/facebook/osquery/statuses/537d5d646e18cfd493369838580318184b984e84,[fix #3257] report proper routes for 0.0.0.0,https://api.github.com/repos/facebook/osquery/pulls/3259/comments,svmastersamurai,https://api.github.com/repos/facebook/osquery/pulls/3259,None,2017-05-08T08:44:42Z,https://github.com/facebook/osquery/pull/3259,2017-05-07T20:49:58Z,2017-05-08T08:44:42Z,https://api.github.com/repos/facebook/osquery/pulls/3259/commits,3259,https://github.com/svmastersamurai,https://github.com/facebook/osquery/pull/3259.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3259/comments,None,
9bdbe8b817d116259fd447196779c785dab867fb,open,https://github.com/facebook/osquery/pull/3256.diff,False,https://api.github.com/repos/facebook/osquery/issues/3256,https://api.github.com/repos/facebook/osquery/statuses/69e395110e5a467c4e7f4900efbba0f17eb8eea9,Signing for OnDemand (ad-hoc) queries,https://api.github.com/repos/facebook/osquery/pulls/3256/comments,jedi22,https://api.github.com/repos/facebook/osquery/pulls/3256,None,None,https://github.com/facebook/osquery/pull/3256,2017-05-05T19:56:35Z,None,https://api.github.com/repos/facebook/osquery/pulls/3256/commits,3256,https://github.com/jedi22,https://github.com/facebook/osquery/pull/3256.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3256/comments,None,
e8045f1dd33ee4ed3a424ba70e71c1ff07b2a6e9,closed,https://github.com/facebook/osquery/pull/3253.diff,False,https://api.github.com/repos/facebook/osquery/issues/3253,https://api.github.com/repos/facebook/osquery/statuses/00e337676780f638aa949643b91e544df108266a,[Fix #3230] windows deploy: Changing the ACL group from Everyone to the world SID,https://api.github.com/repos/facebook/osquery/pulls/3253/comments,poppyseedplehzr,https://api.github.com/repos/facebook/osquery/pulls/3253,None,2017-05-05T16:36:15Z,https://github.com/facebook/osquery/pull/3253,2017-05-05T15:23:55Z,2017-05-05T16:36:15Z,https://api.github.com/repos/facebook/osquery/pulls/3253/commits,3253,https://github.com/poppyseedplehzr,https://github.com/facebook/osquery/pull/3253.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3253/comments,None,
8fdb0a69452d7ebce85305dac14092c26acee3e6,closed,https://github.com/facebook/osquery/pull/3252.diff,False,https://api.github.com/repos/facebook/osquery/issues/3252,https://api.github.com/repos/facebook/osquery/statuses/2d7de9f92e10228f1037a1b128705bf369110d12,carving: Adding distributed request_id to carver,https://api.github.com/repos/facebook/osquery/pulls/3252/comments,poppyseedplehzr,https://api.github.com/repos/facebook/osquery/pulls/3252,None,2017-05-05T22:14:21Z,https://github.com/facebook/osquery/pull/3252,2017-05-05T06:32:37Z,2017-05-05T22:14:21Z,https://api.github.com/repos/facebook/osquery/pulls/3252/commits,3252,https://github.com/poppyseedplehzr,https://github.com/facebook/osquery/pull/3252.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3252/comments,None,
a638ecdfc7986a03cb879272862256e678f266be,closed,https://github.com/facebook/osquery/pull/3251.diff,False,https://api.github.com/repos/facebook/osquery/issues/3251,https://api.github.com/repos/facebook/osquery/statuses/2ef8d7f10399aa4d056227f0e88ef15f19d3044d,[Fix #3248] git submodule now inits new modules on windows,https://api.github.com/repos/facebook/osquery/pulls/3251/comments,poppyseedplehzr,https://api.github.com/repos/facebook/osquery/pulls/3251,None,2017-05-05T06:33:04Z,https://github.com/facebook/osquery/pull/3251,2017-05-05T04:09:15Z,2017-05-05T06:33:04Z,https://api.github.com/repos/facebook/osquery/pulls/3251/commits,3251,https://github.com/poppyseedplehzr,https://github.com/facebook/osquery/pull/3251.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3251/comments,None,
04dbbebeac45a62d6417e43c03eca40ce190d3af,closed,https://github.com/facebook/osquery/pull/3250.diff,False,https://api.github.com/repos/facebook/osquery/issues/3250,https://api.github.com/repos/facebook/osquery/statuses/5ddaa02f4782698dbc67cb5ef7569afa542cc1db,[Fix #3249] Addressing permissive build fail,https://api.github.com/repos/facebook/osquery/pulls/3250/comments,poppyseedplehzr,https://api.github.com/repos/facebook/osquery/pulls/3250,None,2017-05-05T06:33:33Z,https://github.com/facebook/osquery/pull/3250,2017-05-05T02:39:34Z,2017-05-05T06:33:33Z,https://api.github.com/repos/facebook/osquery/pulls/3250/commits,3250,https://github.com/poppyseedplehzr,https://github.com/facebook/osquery/pull/3250.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3250/comments,None,
582ab52e8fe0472ae3a4268975fc59790180f871,closed,https://github.com/facebook/osquery/pull/3245.diff,False,https://api.github.com/repos/facebook/osquery/issues/3245,https://api.github.com/repos/facebook/osquery/statuses/f280f19d0a167117ce790f8c3c0cceaed86644d8,build: Remove SYSTEMD and _BASED logic,https://api.github.com/repos/facebook/osquery/pulls/3245/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3245,None,2017-05-04T05:28:34Z,https://github.com/facebook/osquery/pull/3245,2017-05-04T03:35:31Z,2017-05-04T05:28:34Z,https://api.github.com/repos/facebook/osquery/pulls/3245/commits,3245,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3245.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3245/comments,None,
aa4b6333d28eec938c25d1edfe6839000ab92003,closed,https://github.com/facebook/osquery/pull/3244.diff,False,https://api.github.com/repos/facebook/osquery/issues/3244,https://api.github.com/repos/facebook/osquery/statuses/cb7d622c404d5b0b8d18257044b71aeee628e259,deps: Bump linux brew commit to fix local keg conflict,https://api.github.com/repos/facebook/osquery/pulls/3244/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3244,None,2017-05-04T03:16:49Z,https://github.com/facebook/osquery/pull/3244,2017-05-04T03:06:35Z,2017-05-04T03:16:49Z,https://api.github.com/repos/facebook/osquery/pulls/3244/commits,3244,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3244.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3244/comments,None,
0feedaf8272187baa36b4aa887a4fba51ed8b677,closed,https://github.com/facebook/osquery/pull/3243.diff,False,https://api.github.com/repos/facebook/osquery/issues/3243,https://api.github.com/repos/facebook/osquery/statuses/771354db5800b71c78f79ccb4f0a66e7a8fdddc7,Adding Fox-IT IOCs for OSX port of Snake malware,https://api.github.com/repos/facebook/osquery/pulls/3243/comments,dallendoug,https://api.github.com/repos/facebook/osquery/pulls/3243,None,2017-05-03T23:00:25Z,https://github.com/facebook/osquery/pull/3243,2017-05-03T20:02:09Z,2017-05-03T23:00:25Z,https://api.github.com/repos/facebook/osquery/pulls/3243/commits,3243,https://github.com/dallendoug,https://github.com/facebook/osquery/pull/3243.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3243/comments,None,
9482220bf0c69df2558e6d32d193163ac116b167,closed,https://github.com/facebook/osquery/pull/3242.diff,False,https://api.github.com/repos/facebook/osquery/issues/3242,https://api.github.com/repos/facebook/osquery/statuses/8da68081251cff7a76a0d0f75007ace287a4525c,Make sysctls work on FreeBSD,https://api.github.com/repos/facebook/osquery/pulls/3242/comments,lxcode,https://api.github.com/repos/facebook/osquery/pulls/3242,None,2017-05-03T01:25:26Z,https://github.com/facebook/osquery/pull/3242,2017-05-02T19:18:08Z,2017-05-03T01:25:26Z,https://api.github.com/repos/facebook/osquery/pulls/3242/commits,3242,https://github.com/lxcode,https://github.com/facebook/osquery/pull/3242.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3242/comments,None,
4cfb31452cfd96311b9eb33af9e8f43fe4dfb46f,closed,https://github.com/facebook/osquery/pull/3241.diff,False,https://api.github.com/repos/facebook/osquery/issues/3241,https://api.github.com/repos/facebook/osquery/statuses/1f4f6ca961f5a4100d5c85b8833bab573aee4768,Docker support in OSQuery.,https://api.github.com/repos/facebook/osquery/pulls/3241/comments,spasam,https://api.github.com/repos/facebook/osquery/pulls/3241,None,2017-05-05T16:53:13Z,https://github.com/facebook/osquery/pull/3241,2017-05-01T16:54:33Z,2017-05-05T16:53:13Z,https://api.github.com/repos/facebook/osquery/pulls/3241/commits,3241,https://github.com/spasam,https://github.com/facebook/osquery/pull/3241.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3241/comments,None,
84b1e5c39dd9c17b3022e6e46c51a7c39223a612,closed,https://github.com/facebook/osquery/pull/3240.diff,False,https://api.github.com/repos/facebook/osquery/issues/3240,https://api.github.com/repos/facebook/osquery/statuses/b986776622f939cdc82c8e6110205d55edbf452b,Adding signature for new OSX malware DOK,https://api.github.com/repos/facebook/osquery/pulls/3240/comments,javuto,https://api.github.com/repos/facebook/osquery/pulls/3240,None,2017-04-30T22:08:08Z,https://github.com/facebook/osquery/pull/3240,2017-04-30T00:41:29Z,2017-04-30T22:08:08Z,https://api.github.com/repos/facebook/osquery/pulls/3240/commits,3240,https://github.com/javuto,https://github.com/facebook/osquery/pull/3240.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3240/comments,None,
bc13431394fdea24e64258c1235b8cee6f42585c,closed,https://github.com/facebook/osquery/pull/3239.diff,False,https://api.github.com/repos/facebook/osquery/issues/3239,https://api.github.com/repos/facebook/osquery/statuses/e5ccfe5a56594d49e1ce2735ee9da98ccfde7450,freebsd: Fix process_tests and include wait,https://api.github.com/repos/facebook/osquery/pulls/3239/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3239,None,2017-04-30T02:53:54Z,https://github.com/facebook/osquery/pull/3239,2017-04-29T06:40:32Z,2017-04-30T02:53:54Z,https://api.github.com/repos/facebook/osquery/pulls/3239/commits,3239,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3239.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3239/comments,None,
05d020a68cf4427821ea0753ff10f8aa1bea9872,closed,https://github.com/facebook/osquery/pull/3238.diff,False,https://api.github.com/repos/facebook/osquery/issues/3238,https://api.github.com/repos/facebook/osquery/statuses/bd29cebfb6e960cd3f9d8e79c6e8991258fafe86,test: Always use gtest TR1 on FreeBSD,https://api.github.com/repos/facebook/osquery/pulls/3238/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3238,None,2017-04-29T06:24:45Z,https://github.com/facebook/osquery/pull/3238,2017-04-29T04:49:38Z,2017-04-29T06:24:45Z,https://api.github.com/repos/facebook/osquery/pulls/3238/commits,3238,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3238.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3238/comments,None,
84b39f5409e8bbd1eeedf65bdccc0b3a257bb73e,closed,https://github.com/facebook/osquery/pull/3237.diff,False,https://api.github.com/repos/facebook/osquery/issues/3237,https://api.github.com/repos/facebook/osquery/statuses/a9e29c14b92536615e5ccc03b2883d8a05ea0aac,test: Update gmock and gtest to 1.8.0,https://api.github.com/repos/facebook/osquery/pulls/3237/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3237,None,2017-04-29T04:47:23Z,https://github.com/facebook/osquery/pull/3237,2017-04-29T04:31:06Z,2017-04-29T04:47:23Z,https://api.github.com/repos/facebook/osquery/pulls/3237/commits,3237,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3237.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3237/comments,None,
c9e7c29142252c33e63c7820900962f05a045a74,closed,https://github.com/facebook/osquery/pull/3236.diff,False,https://api.github.com/repos/facebook/osquery/issues/3236,https://api.github.com/repos/facebook/osquery/statuses/15d3f687f8cc981c4066671abf55fe5a0d234f36,freebsd: Add asio and aws-sdk-cpp dependencies,https://api.github.com/repos/facebook/osquery/pulls/3236/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3236,None,2017-04-29T01:11:26Z,https://github.com/facebook/osquery/pull/3236,2017-04-29T01:00:34Z,2017-04-29T01:11:26Z,https://api.github.com/repos/facebook/osquery/pulls/3236/commits,3236,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3236.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3236/comments,None,
6496c2eef79760a6a22fe56ca347a31b7aa7f2b4,closed,https://github.com/facebook/osquery/pull/3235.diff,False,https://api.github.com/repos/facebook/osquery/issues/3235,https://api.github.com/repos/facebook/osquery/statuses/c7cb6a61168734aa13cad9d7a26692c56ecc3f97,database: Remove SKIP_ROCKSDB build option,https://api.github.com/repos/facebook/osquery/pulls/3235/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3235,None,2017-04-29T00:48:46Z,https://github.com/facebook/osquery/pull/3235,2017-04-29T00:27:42Z,2017-04-29T00:48:46Z,https://api.github.com/repos/facebook/osquery/pulls/3235/commits,3235,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3235.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3235/comments,None,
6d6c58151bc99f9700b3daab65fbdfb3aee327db,closed,https://github.com/facebook/osquery/pull/3234.diff,False,https://api.github.com/repos/facebook/osquery/issues/3234,https://api.github.com/repos/facebook/osquery/statuses/ba461cd9216f85dfce5abe43d3083eba28b3dfc0,deploy: fixing the windows osquery chocolatey packaging script,https://api.github.com/repos/facebook/osquery/pulls/3234/comments,poppyseedplehzr,https://api.github.com/repos/facebook/osquery/pulls/3234,None,2017-04-28T23:07:26Z,https://github.com/facebook/osquery/pull/3234,2017-04-28T20:07:41Z,2017-04-28T23:07:26Z,https://api.github.com/repos/facebook/osquery/pulls/3234/commits,3234,https://github.com/poppyseedplehzr,https://github.com/facebook/osquery/pull/3234.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3234/comments,None,
ee58c5f6885c35edfd7b15536b371372e66b1e51,closed,https://github.com/facebook/osquery/pull/3231.diff,False,https://api.github.com/repos/facebook/osquery/issues/3231,https://api.github.com/repos/facebook/osquery/statuses/347128d6df3765f22c9459eb6904689eeec49168,Update syslog.md with syslog-ng information,https://api.github.com/repos/facebook/osquery/pulls/3231/comments,czanik,https://api.github.com/repos/facebook/osquery/pulls/3231,None,2017-04-28T23:06:14Z,https://github.com/facebook/osquery/pull/3231,2017-04-28T16:49:30Z,2017-04-28T23:06:14Z,https://api.github.com/repos/facebook/osquery/pulls/3231/commits,3231,https://github.com/czanik,https://github.com/facebook/osquery/pull/3231.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3231/comments,None,
b54504ef1673f429223d5a15ece4b18ed5811fee,closed,https://github.com/facebook/osquery/pull/3228.diff,False,https://api.github.com/repos/facebook/osquery/issues/3228,https://api.github.com/repos/facebook/osquery/statuses/3483a91f9b65cba7367ff1126522169589c983dc,Refactor Windows Registry Code to use std::unique_ptr and Fail on Error,https://api.github.com/repos/facebook/osquery/pulls/3228/comments,ryanheffernan,https://api.github.com/repos/facebook/osquery/pulls/3228,None,2017-05-08T17:42:44Z,https://github.com/facebook/osquery/pull/3228,2017-04-27T18:08:16Z,2017-05-08T17:42:44Z,https://api.github.com/repos/facebook/osquery/pulls/3228/commits,3228,https://github.com/ryanheffernan,https://github.com/facebook/osquery/pull/3228.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3228/comments,None,
0458abc4530506a760f2f0c14be90c55fcc8d325,closed,https://github.com/facebook/osquery/pull/3227.diff,False,https://api.github.com/repos/facebook/osquery/issues/3227,https://api.github.com/repos/facebook/osquery/statuses/53616951a2a0b2917c9a23ee3c13e1af4caef013,Split Startup items 'path' column into 'path' and 'args',https://api.github.com/repos/facebook/osquery/pulls/3227/comments,ryanheffernan,https://api.github.com/repos/facebook/osquery/pulls/3227,None,2017-04-28T03:56:08Z,https://github.com/facebook/osquery/pull/3227,2017-04-27T16:25:41Z,2017-04-28T03:56:08Z,https://api.github.com/repos/facebook/osquery/pulls/3227/commits,3227,https://github.com/ryanheffernan,https://github.com/facebook/osquery/pull/3227.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3227/comments,None,
4372785d5dc6e985bb7c9b86aa395d50230e48f0,closed,https://github.com/facebook/osquery/pull/3226.diff,False,https://api.github.com/repos/facebook/osquery/issues/3226,https://api.github.com/repos/facebook/osquery/statuses/3d51d699cfdc0c6963ddbd5500037834ddc0cbbe,Refactor build logic to allow optional: yara tsk lldpd,https://api.github.com/repos/facebook/osquery/pulls/3226/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3226,None,2017-04-28T20:45:41Z,https://github.com/facebook/osquery/pull/3226,2017-04-27T14:00:16Z,2017-04-28T20:45:41Z,https://api.github.com/repos/facebook/osquery/pulls/3226/commits,3226,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3226.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3226/comments,None,
03a9798b7ea2bf822e7b6fbf9a58c8c847413164,closed,https://github.com/facebook/osquery/pull/3225.diff,False,https://api.github.com/repos/facebook/osquery/issues/3225,https://api.github.com/repos/facebook/osquery/statuses/7acda426c2896115f79b73a28abb651110aebde8,FreeBSD: add functional routes.cpp unblacklist modules,https://api.github.com/repos/facebook/osquery/pulls/3225/comments,lxcode,https://api.github.com/repos/facebook/osquery/pulls/3225,None,2017-04-27T23:34:32Z,https://github.com/facebook/osquery/pull/3225,2017-04-26T23:06:52Z,2017-04-27T23:34:32Z,https://api.github.com/repos/facebook/osquery/pulls/3225/commits,3225,https://github.com/lxcode,https://github.com/facebook/osquery/pull/3225.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3225/comments,None,
cbc34c44fe513f14b98e7bcb09df4662cfae2393,closed,https://github.com/facebook/osquery/pull/3221.diff,False,https://api.github.com/repos/facebook/osquery/issues/3221,https://api.github.com/repos/facebook/osquery/statuses/7c796577f1b839304487ae52dc55ece665c78ab5,Darwin: Add channel column to wifi_status and wifi_survey tables,https://api.github.com/repos/facebook/osquery/pulls/3221/comments,isometry,https://api.github.com/repos/facebook/osquery/pulls/3221,None,2017-04-26T21:41:25Z,https://github.com/facebook/osquery/pull/3221,2017-04-26T09:14:34Z,2017-04-26T21:41:25Z,https://api.github.com/repos/facebook/osquery/pulls/3221/commits,3221,https://github.com/isometry,https://github.com/facebook/osquery/pull/3221.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3221/comments,None,
e52f85f95e34b656d0f25e6a94350b03f75edafb,closed,https://github.com/facebook/osquery/pull/3219.diff,False,https://api.github.com/repos/facebook/osquery/issues/3219,https://api.github.com/repos/facebook/osquery/statuses/5495a7c682a9733fecc4254d45fa208fe92e8271,database: Move r/w reset lock for extensions,https://api.github.com/repos/facebook/osquery/pulls/3219/comments,theopolis,https://api.github.com/repos/facebook/osquery/pulls/3219,None,2017-04-27T07:55:02Z,https://github.com/facebook/osquery/pull/3219,2017-04-26T04:36:10Z,2017-04-27T07:55:02Z,https://api.github.com/repos/facebook/osquery/pulls/3219/commits,3219,https://github.com/theopolis,https://github.com/facebook/osquery/pull/3219.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3219/comments,None,
8dd4839691307f02f7075d27672006f87ac5cff0,closed,https://github.com/facebook/osquery/pull/3217.diff,False,https://api.github.com/repos/facebook/osquery/issues/3217,https://api.github.com/repos/facebook/osquery/statuses/d970ae4b6a7c0ee695026cacb77e08d67ff5b8e7,Fix #3192 Fix for darwin root PermissionTest failures,https://api.github.com/repos/facebook/osquery/pulls/3217/comments,jedi22,https://api.github.com/repos/facebook/osquery/pulls/3217,None,2017-05-08T18:30:23Z,https://github.com/facebook/osquery/pull/3217,2017-04-25T18:02:38Z,None,https://api.github.com/repos/facebook/osquery/pulls/3217/commits,3217,https://github.com/jedi22,https://github.com/facebook/osquery/pull/3217.patch,https://api.github.com/repos/facebook/osquery/pulls/comments{/number},https://api.github.com/repos/facebook/osquery/issues/3217/comments,None,
